주문ID,주문일,채널,상품ID,상품명,시리즈,카테고리,수량,단가,할인액,판매가,주문금액,수수료율,수수료,원가합계,영업이익,주문상태,유입경로
ORD-2601-1196,2026-01-20,카카오선물하기,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.3,3600,4200,4200,완료,카카오선물하기
ORD-2602-1197,2026-02-08,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,3,18000,0,18000,54000,0.3,16200,18900,18900,완료,카카오선물하기
ORD-2601-1198,2026-01-17,텐바이텐,PRD-018,위클리 플래너,PART PART,플래너,1,14000,0,14000,14000,0.18,2520,4500,6980,완료,텐바이텐
ORD-2601-1199,2026-01-09,자사몰,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,1,14000,700,13300,13300,0.035,465,4200,8635,완료,직접유입
ORD-2601-1200,2026-01-11,카카오선물하기,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,1,14000,0,14000,14000,0.3,4200,4200,5600,교환,카카오선물하기
ORD-2602-1201,2026-02-12,네이버,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,3,22000,0,22000,66000,0.12,7920,21600,36480,완료,네이버검색
ORD-2603-1202,2026-03-01,자사몰,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,2,22000,0,22000,44000,0.035,1540,14400,28060,완료,인스타그램
ORD-2603-1203,2026-03-02,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2603-1204,2026-03-08,카카오선물하기,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,2,22000,0,22000,44000,0.3,13200,14400,16400,완료,카카오선물하기
ORD-2603-1205,2026-03-20,네이버,PRD-017,데일리 노트 B5,PART PART,노트,1,11000,0,11000,11000,0.12,1320,3300,6380,완료,기타
ORD-2601-1206,2026-01-26,29CM,PRD-015,폰케이스 - 패턴,MNNS,폰케이스,1,24000,0,24000,24000,0.2,4800,8000,11200,완료,29CM
ORD-2603-1207,2026-03-14,네이버,PRD-012,보조배터리 5000mAh,MNNS,전자소품,1,32000,0,32000,32000,0.12,3840,14500,13660,완료,네이버검색
ORD-2603-1208,2026-03-08,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,3,18000,0,18000,54000,0.3,16200,18900,18900,완료,카카오선물하기
ORD-2602-1209,2026-02-20,네이버,PRD-010,마우스패드 - 클라우드,MNNS,데스크소품,1,15000,0,15000,15000,0.12,1800,4800,8400,완료,네이버검색
ORD-2602-1210,2026-02-25,자사몰,PRD-012,보조배터리 5000mAh,MNNS,전자소품,3,32000,1600,30400,91200,0.035,3192,43500,44508,완료,블로그검색
ORD-2601-1211,2026-01-28,자사몰,PRD-028,실내화 - 크림,오롤리데이,슬리퍼,1,19000,0,19000,19000,0.035,665,7200,11135,완료,블로그검색
ORD-2602-1212,2026-02-05,네이버,PRD-018,위클리 플래너,PART PART,플래너,1,14000,0,14000,14000,0.12,1680,4500,7820,완료,네이버검색
ORD-2602-1213,2026-02-04,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.05,1100,7200,13700,완료,쇼피파이
ORD-2602-1214,2026-02-24,텐바이텐,PRD-017,데일리 노트 B5,PART PART,노트,2,11000,0,11000,22000,0.18,3960,6600,11440,완료,텐바이텐
ORD-2601-1215,2026-01-01,카카오선물하기,PRD-009,레터 키링 - A~Z,MNNS,키링,2,8000,0,8000,16000,0.3,4800,4800,6400,완료,카카오선물하기
ORD-2601-1216,2026-01-10,네이버,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.12,1440,4200,6360,완료,네이버검색
ORD-2601-1217,2026-01-11,29CM,PRD-005,에코백 - 올리브,Happier Label,가방,1,25000,0,25000,25000,0.2,5000,8500,11500,완료,29CM
ORD-2601-1218,2026-01-20,네이버,PRD-012,보조배터리 5000mAh,MNNS,전자소품,1,32000,0,32000,32000,0.12,3840,14500,13660,완료,추천
ORD-2601-1219,2026-01-09,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,3,22000,0,22000,66000,0.05,3300,21600,41100,완료,쇼피파이
ORD-2603-1220,2026-03-25,자사몰,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,4,18000,0,18000,72000,0.035,2520,25200,44280,반품,인스타그램
ORD-2601-1221,2026-01-19,네이버,PRD-015,폰케이스 - 패턴,MNNS,폰케이스,1,24000,0,24000,24000,0.12,2880,8000,13120,완료,추천
ORD-2603-1222,2026-03-15,텐바이텐,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,1,14000,0,14000,14000,0.18,2520,4200,7280,완료,텐바이텐
ORD-2601-1223,2026-01-12,텐바이텐,PRD-011,마우스패드 - 그리드,MNNS,데스크소품,2,15000,0,15000,30000,0.18,5400,9600,15000,완료,텐바이텐
ORD-2602-1224,2026-02-17,카카오선물하기,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,2,12000,0,12000,24000,0.3,7200,8400,8400,완료,카카오선물하기
ORD-2603-1225,2026-03-26,네이버,PRD-007,접이식 우산,Happier Label,우산,2,28000,0,28000,56000,0.12,6720,22000,27280,교환,쇼핑라이브
ORD-2601-1226,2026-01-05,카카오선물하기,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,2,15000,0,15000,30000,0.3,9000,10400,10600,완료,카카오선물하기
ORD-2602-1227,2026-02-10,자사몰,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,4,15000,0,15000,60000,0.035,2100,20800,37100,반품,인스타그램
ORD-2602-1228,2026-02-07,카카오선물하기,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,1,12000,0,12000,12000,0.3,3600,4200,4200,완료,카카오선물하기
ORD-2602-1229,2026-02-16,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,3,18000,0,18000,54000,0.3,16200,18900,18900,완료,카카오선물하기
ORD-2602-1230,2026-02-21,네이버,PRD-012,보조배터리 5000mAh,MNNS,전자소품,1,32000,0,32000,32000,0.12,3840,14500,13660,완료,추천
ORD-2601-1231,2026-01-22,네이버,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,1,15000,0,15000,15000,0.12,1800,5200,8000,완료,추천
ORD-2602-1232,2026-02-16,텐바이텐,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,1,14000,0,14000,14000,0.18,2520,4200,7280,완료,텐바이텐
ORD-2601-1233,2026-01-28,29CM,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.2,2400,4200,5400,완료,29CM
ORD-2602-1234,2026-02-09,핫트랙스,PRD-018,위클리 플래너,PART PART,플래너,1,14000,0,14000,14000,0.25,3500,4500,6000,완료,핫트랙스
ORD-2602-1235,2026-02-08,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2602-1236,2026-02-05,카카오선물하기,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,4,12000,0,12000,48000,0.3,14400,16800,16800,취소,카카오선물하기
ORD-2601-1237,2026-01-25,29CM,PRD-015,폰케이스 - 패턴,MNNS,폰케이스,2,24000,0,24000,48000,0.2,9600,16000,22400,완료,29CM
ORD-2601-1238,2026-01-06,텐바이텐,PRD-020,스티커 세트 - 데일리,PART PART,스티커,3,5000,0,5000,15000,0.18,2700,3600,8700,완료,텐바이텐
ORD-2601-1239,2026-01-07,카카오선물하기,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,4,15000,0,15000,60000,0.3,18000,20800,21200,완료,카카오선물하기
ORD-2601-1240,2026-01-13,29CM,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.2,2400,4200,5400,완료,29CM
ORD-2601-1241,2026-01-04,텐바이텐,PRD-020,스티커 세트 - 데일리,PART PART,스티커,2,5000,0,5000,10000,0.18,1800,2400,5800,완료,텐바이텐
ORD-2601-1242,2026-01-03,네이버,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,2,14000,0,14000,28000,0.12,3360,8400,16240,반품,추천
ORD-2602-1243,2026-02-05,자사몰,PRD-026,코튼 러그 - S,오롤리데이,러그,1,38000,0,38000,38000,0.035,1330,15000,21670,완료,인스타그램
ORD-2601-1244,2026-01-07,자사몰,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.035,630,6000,11370,완료,인스타그램
ORD-2602-1245,2026-02-17,네이버,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,5,12000,0,12000,60000,0.12,7200,21000,31800,완료,추천
ORD-2601-1246,2026-01-08,네이버,PRD-016,데일리 노트 A5,PART PART,노트,1,9000,0,9000,9000,0.12,1080,2700,5220,완료,기타
ORD-2601-1247,2026-01-06,자사몰,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,1,22000,2200,19800,19800,0.035,693,7200,11907,완료,직접유입
ORD-2601-1248,2026-01-25,네이버,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.12,2640,7200,12160,완료,쇼핑라이브
ORD-2601-1249,2026-01-01,자사몰,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,2,22000,0,22000,44000,0.035,1540,14400,28060,완료,인스타그램
ORD-2602-1250,2026-02-17,카카오선물하기,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,3,12000,0,12000,36000,0.3,10800,12600,12600,완료,카카오선물하기
ORD-2601-1251,2026-01-17,29CM,PRD-007,접이식 우산,Happier Label,우산,1,28000,0,28000,28000,0.2,5600,11000,11400,완료,29CM
ORD-2602-1252,2026-02-17,카카오선물하기,PRD-033,기프트박스 B (노트+스티커+펜),오롤리데이,기프트세트,1,22000,0,22000,22000,0.3,6600,7200,8200,취소,카카오선물하기
ORD-2601-1253,2026-01-10,29CM,PRD-028,실내화 - 크림,오롤리데이,슬리퍼,1,19000,0,19000,19000,0.2,3800,7200,8000,완료,29CM
ORD-2601-1254,2026-01-22,자사몰,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,직접유입
ORD-2603-1255,2026-03-05,자사몰,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.035,630,6000,11370,완료,인스타그램
ORD-2602-1256,2026-02-18,카카오선물하기,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.3,3600,4200,4200,완료,카카오선물하기
ORD-2602-1257,2026-02-08,네이버,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,3,12000,0,12000,36000,0.12,4320,12600,19080,완료,쇼핑라이브
ORD-2601-1258,2026-01-20,29CM,PRD-011,마우스패드 - 그리드,MNNS,데스크소품,1,15000,0,15000,15000,0.2,3000,4800,7200,완료,29CM
ORD-2601-1259,2026-01-06,자사몰,PRD-007,접이식 우산,Happier Label,우산,1,28000,0,28000,28000,0.035,980,11000,16020,완료,카카오채널
ORD-2602-1260,2026-02-26,29CM,PRD-025,2026 다이어리 - 세이지,오롤리데이,다이어리,2,22000,0,22000,44000,0.2,8800,15000,20200,완료,29CM
ORD-2601-1261,2026-01-26,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2601-1262,2026-01-17,텐바이텐,PRD-021,스티커 세트 - 시즌,PART PART,스티커,2,5000,0,5000,10000,0.18,1800,2400,5800,완료,텐바이텐
ORD-2602-1263,2026-02-13,29CM,PRD-019,먼슬리 플래너,PART PART,플래너,1,16000,0,16000,16000,0.2,3200,5200,7600,완료,29CM
ORD-2603-1264,2026-03-23,자사몰,PRD-028,실내화 - 크림,오롤리데이,슬리퍼,1,19000,0,19000,19000,0.035,665,7200,11135,완료,인스타그램
ORD-2601-1265,2026-01-12,텐바이텐,PRD-019,먼슬리 플래너,PART PART,플래너,2,16000,0,16000,32000,0.18,5760,10400,15840,완료,텐바이텐
ORD-2603-1266,2026-03-13,네이버,PRD-030,x 제주맥주 코스터 세트,콜라보,콜라보,2,12000,0,12000,24000,0.12,2880,9600,11520,취소,네이버검색
ORD-2602-1267,2026-02-01,카카오선물하기,PRD-009,레터 키링 - A~Z,MNNS,키링,1,8000,0,8000,8000,0.3,2400,2400,3200,완료,카카오선물하기
ORD-2602-1268,2026-02-02,카카오선물하기,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.3,5400,6000,6600,완료,카카오선물하기
ORD-2601-1269,2026-01-19,텐바이텐,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,5,14000,0,14000,70000,0.18,12600,21000,36400,완료,텐바이텐
ORD-2603-1270,2026-03-25,네이버,PRD-004,에코백 - 내추럴,Happier Label,가방,1,25000,0,25000,25000,0.12,3000,8500,13500,취소,추천
ORD-2601-1271,2026-01-24,자사몰,PRD-009,레터 키링 - A~Z,MNNS,키링,1,8000,0,8000,8000,0.035,280,2400,5320,완료,인스타그램
ORD-2603-1272,2026-03-09,쇼피파이,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,2,22000,0,22000,44000,0.05,2200,14400,27400,완료,쇼피파이
ORD-2603-1273,2026-03-23,자사몰,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,카카오채널
ORD-2602-1274,2026-02-24,자사몰,PRD-012,보조배터리 5000mAh,MNNS,전자소품,1,32000,0,32000,32000,0.035,1120,14500,16380,완료,직접유입
ORD-2603-1275,2026-03-01,자사몰,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,1,14000,0,14000,14000,0.035,490,4200,9310,완료,카카오채널
ORD-2601-1276,2026-01-03,자사몰,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,2,12000,0,12000,24000,0.035,840,8400,14760,완료,직접유입
ORD-2601-1277,2026-01-27,29CM,PRD-009,레터 키링 - A~Z,MNNS,키링,2,8000,0,8000,16000,0.2,3200,4800,8000,완료,29CM
ORD-2601-1278,2026-01-19,네이버,PRD-008,레터링 머그컵,Happier Label,리빙소품,2,16000,0,16000,32000,0.12,3840,11200,16960,완료,네이버검색
ORD-2602-1279,2026-02-03,네이버,PRD-019,먼슬리 플래너,PART PART,플래너,1,16000,0,16000,16000,0.12,1920,5200,8880,완료,쇼핑라이브
ORD-2601-1280,2026-01-27,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2603-1281,2026-03-26,자사몰,PRD-022,2026 벽걸이 캘린더,오롤리데이,캘린더,2,18000,0,18000,36000,0.035,1260,11600,23140,완료,인스타그램
ORD-2602-1282,2026-02-02,핫트랙스,PRD-016,데일리 노트 A5,PART PART,노트,1,9000,0,9000,9000,0.25,2250,2700,4050,완료,핫트랙스
ORD-2602-1283,2026-02-02,네이버,PRD-004,에코백 - 내추럴,Happier Label,가방,1,25000,0,25000,25000,0.12,3000,8500,13500,반품,네이버검색
ORD-2601-1284,2026-01-21,핫트랙스,PRD-016,데일리 노트 A5,PART PART,노트,3,9000,0,9000,27000,0.25,6750,8100,12150,완료,핫트랙스
ORD-2601-1285,2026-01-26,카카오선물하기,PRD-023,2026 탁상 캘린더,오롤리데이,캘린더,2,14000,0,14000,28000,0.3,8400,8400,11200,완료,카카오선물하기
ORD-2602-1286,2026-02-16,카카오선물하기,PRD-008,레터링 머그컵,Happier Label,리빙소품,1,16000,0,16000,16000,0.3,4800,5600,5600,완료,카카오선물하기
ORD-2603-1287,2026-03-04,네이버,PRD-025,2026 다이어리 - 세이지,오롤리데이,다이어리,1,22000,0,22000,22000,0.12,2640,7500,11860,완료,네이버검색
ORD-2602-1288,2026-02-05,자사몰,PRD-022,2026 벽걸이 캘린더,오롤리데이,캘린더,2,18000,900,17100,34200,0.035,1197,11600,21403,완료,블로그검색
ORD-2601-1289,2026-01-01,카카오선물하기,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,3,15000,0,15000,45000,0.3,13500,15600,15900,완료,카카오선물하기
ORD-2601-1290,2026-01-03,29CM,PRD-005,에코백 - 올리브,Happier Label,가방,2,25000,0,25000,50000,0.2,10000,17000,23000,완료,29CM
ORD-2602-1291,2026-02-22,네이버,PRD-007,접이식 우산,Happier Label,우산,3,28000,0,28000,84000,0.12,10080,33000,40920,완료,추천
ORD-2601-1292,2026-01-05,네이버,PRD-030,x 제주맥주 코스터 세트,콜라보,콜라보,1,12000,0,12000,12000,0.12,1440,4800,5760,완료,추천
ORD-2602-1293,2026-02-13,카카오선물하기,PRD-009,레터 키링 - A~Z,MNNS,키링,1,8000,0,8000,8000,0.3,2400,2400,3200,완료,카카오선물하기
ORD-2602-1294,2026-02-25,자사몰,PRD-024,2026 다이어리 - 크림,오롤리데이,다이어리,1,22000,0,22000,22000,0.035,770,7500,13730,완료,직접유입
ORD-2601-1295,2026-01-07,자사몰,PRD-020,스티커 세트 - 데일리,PART PART,스티커,1,5000,0,5000,5000,0.035,175,1200,3625,완료,블로그검색
ORD-2603-1296,2026-03-02,자사몰,PRD-027,코튼 러그 - M,오롤리데이,러그,1,52000,0,52000,52000,0.035,1820,21000,29180,완료,직접유입
ORD-2602-1297,2026-02-13,29CM,PRD-001,미니 파우치 - 레몬,Happier Label,파우치,1,12000,1800,10200,10200,0.2,2040,4200,3960,완료,29CM
ORD-2603-1298,2026-03-13,네이버,PRD-002,미니 파우치 - 라벤더,Happier Label,파우치,1,12000,0,12000,12000,0.12,1440,4200,6360,완료,추천
ORD-2602-1299,2026-02-12,29CM,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,2,22000,0,22000,44000,0.2,8800,14400,20800,완료,29CM
ORD-2602-1300,2026-02-28,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.3,5400,6300,6300,완료,카카오선물하기
ORD-2602-1301,2026-02-20,카카오선물하기,PRD-032,기프트박스 A (파우치+키링),오롤리데이,기프트세트,1,18000,0,18000,18000,0.3,5400,6000,6600,완료,카카오선물하기
ORD-2602-1302,2026-02-02,핫트랙스,PRD-020,스티커 세트 - 데일리,PART PART,스티커,1,5000,0,5000,5000,0.25,1250,1200,2550,완료,핫트랙스
ORD-2602-1303,2026-02-06,네이버,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.12,2640,7200,12160,완료,네이버검색
ORD-2601-1304,2026-01-24,네이버,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,1,15000,0,15000,15000,0.12,1800,5200,8000,완료,네이버검색
ORD-2601-1305,2026-01-15,29CM,PRD-010,마우스패드 - 클라우드,MNNS,데스크소품,3,15000,0,15000,45000,0.2,9000,14400,21600,완료,29CM
ORD-2601-1306,2026-01-11,네이버,PRD-005,에코백 - 올리브,Happier Label,가방,1,25000,0,25000,25000,0.12,3000,8500,13500,완료,네이버검색
ORD-2602-1307,2026-02-11,핫트랙스,PRD-018,위클리 플래너,PART PART,플래너,1,14000,0,14000,14000,0.25,3500,4500,6000,취소,핫트랙스
ORD-2603-1308,2026-03-09,29CM,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,2,18000,0,18000,36000,0.2,7200,12600,16200,완료,29CM
ORD-2601-1309,2026-01-17,카카오선물하기,PRD-006,티슈커버 - 화이트,Happier Label,리빙소품,2,15000,0,15000,30000,0.3,9000,10400,10600,완료,카카오선물하기
ORD-2603-1310,2026-03-09,29CM,PRD-007,접이식 우산,Happier Label,우산,1,28000,0,28000,28000,0.2,5600,11000,11400,완료,29CM
ORD-2601-1311,2026-01-14,자사몰,PRD-027,코튼 러그 - M,오롤리데이,러그,2,52000,0,52000,104000,0.035,3640,42000,58360,완료,인스타그램
ORD-2601-1312,2026-01-23,네이버,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,1,18000,0,18000,18000,0.12,2160,6300,9540,완료,네이버검색
ORD-2602-1313,2026-02-18,네이버,PRD-030,x 제주맥주 코스터 세트,콜라보,콜라보,1,12000,0,12000,12000,0.12,1440,4800,5760,완료,네이버검색
ORD-2603-1314,2026-03-16,자사몰,PRD-011,마우스패드 - 그리드,MNNS,데스크소품,2,15000,0,15000,30000,0.035,1050,9600,19350,완료,블로그검색
ORD-2601-1315,2026-01-07,29CM,PRD-022,2026 벽걸이 캘린더,오롤리데이,캘린더,1,18000,1800,16200,16200,0.2,3240,5800,7160,완료,29CM
ORD-2602-1316,2026-02-20,네이버,PRD-014,폰케이스 - 클리어,MNNS,폰케이스,1,22000,0,22000,22000,0.12,2640,7200,12160,완료,추천
ORD-2603-1317,2026-03-13,핫트랙스,PRD-016,데일리 노트 A5,PART PART,노트,1,9000,0,9000,9000,0.25,2250,2700,4050,완료,핫트랙스
ORD-2601-1318,2026-01-04,카카오선물하기,PRD-003,스퀘어 파우치 - 크림,Happier Label,파우치,3,18000,0,18000,54000,0.3,16200,18900,18900,완료,카카오선물하기
ORD-2602-1319,2026-02-12,29CM,PRD-017,데일리 노트 B5,PART PART,노트,3,11000,1100,9900,29700,0.2,5940,9900,13860,완료,29CM
ORD-2602-1320,2026-02-21,네이버,PRD-018,위클리 플래너,PART PART,플래너,1,14000,0,14000,14000,0.12,1680,4500,7820,완료,네이버검색
